customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues
N131020,yes,Male,44,CAT 200,2,ASAD170,1620,10,162,491.1,5,24.555,T,T,T,T,9,22,33,40
N255900,yes,Female,25,CAT 100,0,BS210,733.8,15,110.07,211.2,5,10.56,T,T,T,T,11,21,32,36
N270040,yes,Male,27,Play 100,2,S80,151.2,25,37.8,348.6,5,17.43,F,F,F,F,0,0,0,0
N199660,yes,Male,23,CAT 200,0,ASAD90,2172.600001,10,217.2600001,272.1,5,13.605,T,T,T,T,8,28,29,40
N411110,yes,Female,42,CAT 50,14,SOP20,189,15,28.35,84.900001,5,4.24500005,T,T,T,T,13,19,27,39
N269370,yes,Female,31,Play 100,0,S80,174.6,25,43.65,360.3,5,18.015,F,F,F,T,0,0,0,39
N147980,yes,Male,35,CAT 200,1,ASAD170,764.400001,10,76.4400001,355.2,5,17.76,T,T,T,T,8,20,35,44
N269500,yes,Male,33,Play 100,2,BS210,163.2,25,40.8,333.9,5,16.695,T,T,T,T,8,21,32,43
N102760,yes,Male,52,CAT 100,1,ASAD90,351,15,52.65,256.500001,5,12.82500005,F,F,F,F,0,0,0,0
N306230,yes,Male,31,CAT 200,2,S50,1671,10,167.1,404.4,5,20.22,F,F,F,F,0,0,0,0
N263280,yes,Male,18,Play 100,1,BS210,204,25,51,354.599999,5,17.72999995,F,F,F,F,0,0,0,0
N283470,yes,Female,20,CAT 100,2,BS110,343.8,15,51.57,0,5,0,T,T,T,T,10,19,35,37
N153610,yes,Female,41,CAT 200,0,S80,723.599999,10,72.3599999,277.8,5,13.89,F,F,F,F,0,0,0,0
N212760,yes,Male,19,Play 100,0,CAS30,70.2,25,17.55,36.6,5,1.83,F,F,F,F,0,0,0,0
N178920,yes,Male,20,CAT 200,5,ASAD90,1671,10,167.1,30,5,1.5,T,F,T,T,8,0,30,35
N396840,yes,Male,31,Play 300,2,ASAD90,373.8,25,93.45,322.200001,2,6.44400002,F,F,F,F,0,0,0,0
N306660,yes,Male,21,CAT 200,0,S50,920.4,10,92.04,839.4,5,41.97,T,T,T,T,6,20,34,37
N167780,yes,Female,19,CAT 100,2,ASAD90,596.400001,15,89.46000015,315.3,5,15.765,T,T,T,T,7,20,33,43
N185060,yes,Male,18,CAT 200,2,S50,1125.599999,10,112.5599999,275.400001,5,13.77000005,F,F,F,F,0,0,0,0
N310190,yes,Male,46,CAT 200,0,BS110,1075.8,10,107.58,51.3,5,2.565,F,F,F,F,0,0,0,0
N355110,yes,Male,52,CAT 200,2,CAS30,1470,10,147,496.8,5,24.84,F,F,F,F,0,0,0,0
N210770,yes,Male,20,Play 300,1,ASAD90,502.800001,25,125.7000003,624.300001,2,12.48600002,T,F,T,T,9,0,29,38
N308750,yes,Male,16,CAT 200,2,CAS30,999,10,99.9,529.800001,5,26.49000005,T,T,F,T,10,16,0,41
N302850,yes,Female,23,CAT 100,0,BS110,448.799999,15,67.31999985,170.099999,5,8.50499995,T,T,T,F,10,21,28,0
N123800,yes,Male,30,CAT 200,1,S50,1044.6,10,104.46,358.5,5,17.925,F,F,F,F,0,0,0,0
N293020,yes,Male,27,CAT 100,0,S50,435,15,65.25,52.800001,5,2.64000005,T,T,T,T,12,15,29,38
N130660,yes,Female,52,CAT 200,1,ASAD90,1246.2,10,124.62,150.3,5,7.515,F,F,F,F,0,0,0,0
N284340,yes,Male,25,CAT 100,1,S50,697.799999,15,104.6699999,201.3,5,10.065,F,F,F,F,0,0,0,0
N102520,yes,Female,67,Play 100,0,SOP10,16.579693,25,4.14492325,93.0305,5,4.651525,F,F,F,F,0,0,0,0
N145650,yes,Male,32,CAT 200,0,S50,812.4,10,81.24,280.500001,5,14.02500005,T,T,T,T,7,19,30,40
N373050,yes,Female,55,CAT 50,2,BS110,155.399999,15,23.30999985,48,5,2.4,T,T,T,T,13,20,25,40
N318340,yes,Female,38,CAT 200,1,CAS30,1359,10,135.9,406.8,5,20.34,T,T,F,F,14,15,0,0
N375210,yes,Male,17,CAT 50,8,BS110,94.8,15,14.22,37.5,5,1.875,F,F,F,F,0,0,0,0
N157300,yes,Male,32,Play 300,2,S80,384,25,96,369.3,2,7.386,F,F,T,F,0,0,31,0
N391570,yes,Male,21,Play 300,0,S80,178.8,25,44.7,558.6,2,11.172,F,F,F,F,0,0,0,0
N397300,yes,Female,34,CAT 100,15,SOP10,588,15,88.2,71.099999,5,3.55499995,F,T,F,F,0,19,0,0
N251120,yes,Male,41,CAT 200,10,BS110,1683,10,168.3,615,5,30.75,F,F,F,F,0,0,0,0
N268470,yes,Female,24,Play 100,2,S80,265.2,25,66.3,434.4,5,21.72,F,F,F,F,0,0,0,0
N374370,yes,Female,28,CAT 50,2,CAS30,193.2,15,28.98,51.3,5,2.565,F,F,T,T,0,0,31,39
N266760,yes,Male,24,Play 100,3,S80,284.4,25,71.1,425.100001,5,21.25500005,F,T,T,F,0,18,29,0
N193960,yes,Female,15,CAT 200,1,S50,1204.199999,10,120.4199999,303.899999,5,15.19499995,T,T,T,T,11,20,30,42
N201780,yes,Male,25,CAT 200,1,S50,1056,10,105.6,218.4,5,10.92,F,F,F,F,0,0,0,0
N301110,yes,Female,19,CAT 100,1,WC95,375,15,56.25,317.700001,5,15.88500005,T,F,T,T,6,0,29,38
N184850,yes,Female,24,CAT 200,1,S50,1443.599999,10,144.3599999,269.099999,5,13.45499995,F,F,F,F,0,0,0,0
N141630,yes,Female,32,CAT 200,2,ASAD170,1347.599999,10,134.7599999,69.599999,5,3.47999995,T,T,T,T,7,23,32,44
N170070,yes,Male,16,CAT 100,2,ASAD90,664.200001,15,99.63000015,197.4,5,9.87,T,F,T,T,13,0,30,43
N260280,yes,Male,46,Play 100,0,BS210,276,25,69,347.1,5,17.355,F,T,F,F,0,18,0,0
N384240,yes,Female,12,Play 100,1,CAS60,283.8,25,70.95,437.4,5,21.87,F,F,T,T,0,0,29,38
N247170,yes,Female,20,CAT 200,2,BS110,1179.599999,10,117.9599999,71.400001,5,3.57000005,F,F,F,T,0,0,0,38
N262680,yes,Male,46,Play 100,0,BS210,72.6,25,18.15,420.6,5,21.03,F,T,T,F,0,23,25,0
N295370,yes,Male,37,CAT 100,2,S50,496.800001,15,74.52000015,87.900001,5,4.39500005,F,F,F,F,0,0,0,0
N192100,yes,Female,22,CAT 200,2,S50,882.6,10,88.26,62.4,5,3.12,T,T,T,T,7,15,29,38
N270690,yes,Male,34,Play 100,0,BS210,72.6,25,18.15,607.8,5,30.39,T,T,T,F,9,18,29,0
N229600,yes,Female,55,Play 100,1,BS110,120.6,25,30.15,46.5,5,2.325,T,F,F,F,10,0,0,0
N320680,yes,Female,37,CAT 200,0,CAS30,1501.2,10,150.12,506.1,5,25.305,F,F,F,F,0,0,0,0
N388870,yes,Female,27,Play 300,1,CAS60,162,25,40.5,580.8,2,11.616,F,F,T,T,0,0,32,40
N219070,yes,Female,19,Play 100,2,S50,157.2,25,39.3,231.3,5,11.565,F,F,F,F,0,0,0,0
N362700,yes,Female,33,CAT 200,1,WC95,615.6,10,61.56,443.4,5,22.17,F,F,F,F,0,0,0,0
N108950,yes,Male,27,CAT 100,11,S80,466.2,15,69.93,161.1,5,8.055,T,T,T,T,12,22,36,43
N365220,yes,Female,14,CAT 200,0,BS110,798,10,79.8,93.900001,5,4.69500005,F,F,F,F,0,0,0,0
N259250,yes,Male,17,CAT 50,0,BS210,397.8,15,59.67,60.6,5,3.03,F,T,F,F,0,20,0,0
N272450,yes,Female,45,Play 100,1,S80,63.6,25,15.9,276,5,13.8,F,F,F,F,0,0,0,0
N164130,yes,Male,31,Play 300,1,ASAD90,573.6,25,143.4,676.2,2,13.524,T,F,T,T,10,0,33,42
N348500,yes,Male,27,CAT 100,1,BS110,572.4,15,85.86,281.100001,5,14.05500005,F,F,F,F,0,0,0,0
N155290,yes,Female,31,CAT 200,0,S80,1849.2,10,184.92,72.299999,5,3.61499995,T,T,T,T,12,18,30,39
N137090,yes,Female,55,CAT 200,1,ASAD170,1026,10,102.6,253.499999,5,12.67499995,T,T,F,T,9,17,0,38
N238490,yes,Female,47,CAT 50,0,BS110,128.4,15,19.26,57.6,5,2.88,F,F,F,F,0,0,0,0
N252430,yes,Male,51,Play 100,1,BS110,174.6,25,43.65,208.5,5,10.425,T,F,F,F,10,0,0,0
N123470,yes,Male,33,CAT 200,0,ASAD90,994.2,10,99.42,501.599999,5,25.07999995,T,F,T,T,9,0,25,43
N351930,yes,Male,17,CAT 100,1,S50,525.599999,15,78.83999985,141.3,5,7.065,T,T,T,T,8,20,27,37
N391410,yes,Female,14,Play 300,1,ASAD90,198,25,49.5,572.7,2,11.454,F,F,F,F,0,0,0,0
N203810,yes,Female,22,CAT 200,2,ASAD170,1426.800001,10,142.6800001,131.1,5,6.555,T,F,T,T,10,0,31,43
N368920,yes,Female,20,CAT 200,2,WC95,1430.4,10,143.04,128.699999,5,6.43499995,F,F,F,F,0,0,0,0
N396650,yes,Female,50,Play 300,11,WC95,286.2,25,71.55,498.299999,2,9.96599998,F,F,F,F,0,0,0,0
N378970,yes,Female,19,Play 100,2,CAS60,178.200001,25,44.55000025,423.299999,5,21.16499995,F,F,F,F,0,0,0,0
N334390,yes,Female,16,CAT 50,2,WC95,187.2,15,28.08,51.3,5,2.565,F,F,F,F,0,0,0,0
N275660,yes,Female,22,Play 300,1,BS210,263.4,25,65.85,655.200001,2,13.10400002,F,T,F,T,0,18,0,40
N313860,yes,Female,14,CAT 200,2,WC95,1274.4,10,127.44,315.6,5,15.78,T,F,T,F,10,0,27,0
N365850,yes,Male,43,CAT 200,9,S50,911.4,10,91.14,543.899999,5,27.19499995,F,F,F,F,0,0,0,0
N113740,yes,Female,46,CAT 200,0,ASAD90,2430,10,243,288.299999,5,14.41499995,T,T,T,T,7,19,32,44
N298800,yes,Female,46,CAT 100,2,CAS30,482.4,15,72.36,99.9,5,4.995,T,F,F,T,10,0,0,41
N223640,yes,Male,48,Play 100,2,BS110,100.199999,25,25.04999975,63.6,5,3.18,T,F,T,T,8,0,31,38
N220980,yes,Female,25,Play 100,1,S50,165,25,41.25,309,5,15.45,T,T,T,T,11,19,33,38
N376870,yes,Female,40,Play 100,1,CAS60,64.199998,25,16.0499995,449.699999,5,22.48499995,F,F,F,F,0,0,0,0
N404700,yes,Female,16,CAT 200,14,S50,897.6,10,89.76,257.7,5,12.885,F,F,F,F,0,0,0,0
N377850,yes,Female,16,Play 100,2,ASAD90,58.2,25,14.55,417,5,20.85,F,F,F,F,0,0,0,0
N276400,yes,Female,14,Play 300,2,S80,379.8,25,94.95,916.500001,2,18.33000002,T,T,F,T,10,21,0,37
N254700,yes,Female,31,CAT 100,0,S80,921.599999,15,138.2399999,63.900001,5,3.19500005,T,F,F,F,7,0,0,0
N344220,yes,Female,17,CAT 100,1,WC95,432.6,15,64.89,162.6,5,8.13,T,T,T,T,10,18,29,44
N204920,yes,Male,21,Play 100,0,ASAD170,260.4,25,65.1,217.800001,5,10.89000005,T,T,T,T,10,24,27,41
N246900,yes,Female,23,CAT 200,1,BS110,945,10,94.5,674.700001,5,33.73500005,F,F,F,F,0,0,0,0
N279780,yes,Male,34,Play 300,1,S80,355.799999,25,88.94999975,421.200001,2,8.42400002,F,F,F,F,0,0,0,0
N237170,yes,Male,31,CAT 200,2,BS110,704.400001,10,70.4400001,436.8,5,21.84,F,F,F,F,0,0,0,0
N351360,yes,Female,45,CAT 100,1,WC95,532.2,15,79.83,57.3,5,2.865,F,F,F,F,0,0,0,0
N342510,yes,Male,21,CAT 100,11,CAS30,416.399999,15,62.45999985,62.700001,5,3.13500005,T,T,T,T,10,15,26,43
N102390,no,,,,,,,,,,,,,,,,,,,
N151910,yes,Male,40,CAT 200,6,ASAD170,1170,10,117,237.300001,5,11.86500005,T,T,T,T,7,22,31,37
N356150,yes,Female,17,CAT 200,0,CAS30,891,10,89.1,194.7,5,9.735,F,F,F,F,0,0,0,0
N314810,yes,Male,35,CAT 200,2,BS110,2092.8,10,209.28,366.3,5,18.315,T,T,T,F,11,20,28,0
N118570,yes,Female,38,CAT 200,0,ASAD90,1692.599999,10,169.2599999,275.1,5,13.755,F,F,T,T,0,0,32,37
N154920,yes,Female,50,CAT 200,0,S80,1009.8,10,100.98,275.099999,5,13.75499995,T,T,T,T,11,21,29,42
N314300,yes,Male,34,CAT 200,4,BS110,990,10,99,245.1,5,12.255,F,F,F,F,0,0,0,0
N352530,yes,Male,16,CAT 100,0,S50,410.4,15,61.56,289.5,5,14.475,F,F,F,F,0,0,0,0
N116030,yes,Female,45,CAT 200,2,S80,970.8,10,97.08,459.3,5,22.965,T,F,T,T,12,0,30,42
N388710,yes,Male,47,Play 300,1,S80,445.2,25,111.3,402.3,2,8.046,F,F,F,F,0,0,0,0
N336800,yes,Male,18,CAT 100,2,S50,576,15,86.4,124.8,5,6.24,F,F,T,T,0,0,26,42
N120570,yes,Male,38,CAT 200,0,ASAD170,1248,10,124.8,134.099999,5,6.70499995,T,T,T,T,11,19,28,43
N383400,yes,Female,53,Play 100,8,CAS60,187.200001,25,46.80000025,280.799999,5,14.03999995,T,F,F,F,11,0,0,0
N301810,yes,Male,27,CAT 100,2,BS110,486,15,72.9,21.300001,5,1.06500005,T,F,F,T,6,0,0,41
N155440,yes,Male,41,CAT 200,1,S80,1081.799999,10,108.1799999,124.799999,5,6.23999995,F,F,F,F,0,0,0,0
N367430,yes,Female,41,CAT 200,2,WC95,780.599999,10,78.0599999,279.9,5,13.995,F,F,F,F,0,0,0,0
N253810,yes,Male,18,CAT 100,0,S80,829.8,15,124.47,26.400001,5,1.32000005,F,F,F,F,0,0,0,0
N344150,yes,Female,14,CAT 100,2,BS110,295.2,15,44.28,230.1,5,11.505,F,F,F,F,0,0,0,0
N391110,yes,Female,17,Play 300,0,WC95,409.200001,25,102.3000003,600.299999,2,12.00599998,F,F,F,F,0,0,0,0
N173650,yes,Female,23,CAT 200,1,ASAD170,1071,10,107.1,630.899999,5,31.54499995,T,F,T,T,11,0,28,40
N355650,yes,Female,12,CAT 200,0,CAS30,587.400001,10,58.7400001,376.8,5,18.84,T,F,T,T,11,0,24,37
N256880,yes,Male,39,CAT 100,0,BS210,759.6,15,113.94,183.900001,5,9.19500005,F,F,T,F,0,0,26,0
N252900,yes,Male,70,Play 100,0,BS110,46.8,25,11.7,219.3,5,10.965,F,F,F,F,0,0,0,0
N255860,yes,Male,12,CAT 100,0,BS210,675.6,15,101.34,282.9,5,14.145,F,F,F,F,0,0,0,0
N234830,yes,Male,20,CAT 100,2,S50,805.800001,15,120.8700002,54,5,2.7,F,F,F,F,0,0,0,0
N306870,yes,Male,41,CAT 200,0,CAS30,621.6,10,62.16,373.8,5,18.69,F,F,T,F,0,0,26,0
N136320,yes,Male,29,CAT 200,1,ASAD170,571.2,10,57.12,246.900001,5,12.34500005,T,T,T,T,11,19,30,39
N110360,yes,Female,45,CAT 100,0,S80,588.6,15,88.29,175.8,5,8.79,F,F,F,F,0,0,0,0
N275430,yes,Female,56,Play 300,0,BS210,356.400001,25,89.10000025,670.5,2,13.41,F,F,F,F,0,0,0,0
N401140,yes,Male,17,CAT 100,12,S50,420,15,63,42,5,2.1,T,T,T,T,10,19,27,40
N391540,yes,Male,41,Play 300,0,CAS60,324,25,81,570.900001,2,11.41800002,F,F,F,F,0,0,0,0
N194170,yes,Female,25,CAT 200,2,ASAD170,960.6,10,96.06,313.800001,5,15.69000005,T,F,T,F,15,0,34,0
N214060,yes,Male,17,Play 100,0,CAS30,49.2,25,12.3,70.500001,5,3.52500005,T,T,T,F,10,20,29,0
N416530,yes,Male,17,Play 300,14,SOP20,218.399999,25,54.59999975,546.9,2,10.938,F,F,F,F,0,0,0,0
N318850,yes,Female,23,CAT 200,1,WC95,896.400001,10,89.6400001,155.699999,5,7.78499995,F,F,F,F,0,0,0,0
N119340,yes,Male,49,CAT 200,0,S80,2370,10,237,581.4,5,29.07,T,T,T,T,6,15,30,33
N257580,yes,Female,63,CAT 100,1,S80,757.200001,15,113.5800002,148.5,5,7.425,F,F,F,F,0,0,0,0
N142950,yes,Male,28,CAT 200,9,S80,1557,10,155.7,330.600001,5,16.53000005,T,T,T,T,10,16,29,42
N222160,yes,Male,37,Play 100,1,BS110,71.400001,25,17.85000025,199.2,5,9.96,F,F,F,F,0,0,0,0
N340380,yes,Male,19,CAT 100,1,S50,363.600001,15,54.54000015,141.900001,5,7.09500005,F,F,F,F,0,0,0,0
N243480,yes,Female,33,CAT 50,1,BS110,115.800001,15,17.37000015,29.4,5,1.47,F,F,F,F,0,0,0,0
N189030,yes,Female,17,CAT 200,2,ASAD90,1401.6,10,140.16,152.4,5,7.62,T,T,T,T,10,19,27,38
N354850,yes,Male,60,CAT 200,1,S50,1101,10,110.1,482.1,5,24.105,F,T,F,T,0,19,0,37
N366530,yes,Female,33,CAT 200,1,CAS30,938.399999,10,93.8399999,42.600001,5,2.13000005,T,T,T,F,8,20,31,0
N223920,yes,Male,29,Play 100,2,S50,135.6,25,33.9,309.9,5,15.495,F,F,T,F,0,0,32,0
N164450,yes,Female,46,Play 300,2,S80,373.799999,25,93.44999975,371.400001,2,7.42800002,T,T,T,T,7,20,25,36
N248050,yes,Female,32,Play 100,0,BS110,0,25,0,64.8,5,3.24,F,T,F,T,0,18,0,37
N165530,yes,Male,27,Play 300,2,ASAD170,396.6,25,99.15,514.2,2,10.284,T,T,T,T,8,19,24,43
N203450,yes,Female,15,CAT 200,11,ASAD90,538.2,10,53.82,481.8,5,24.09,F,T,T,T,0,18,31,44
N343630,yes,Male,14,CAT 100,2,S50,445.799999,15,66.86999985,193.5,5,9.675,T,F,F,F,6,0,0,0
N317760,yes,Female,18,CAT 200,1,WC95,1387.200001,10,138.7200001,141.900001,5,7.09500005,F,F,F,F,0,0,0,0
N228030,yes,Male,29,Play 100,2,BS110,154.8,25,38.7,315.300001,5,15.76500005,F,F,F,F,0,0,0,0
N397350,yes,Female,16,CAT 100,12,SOP20,859.199999,15,128.8799999,13.5,5,0.675,F,F,F,F,0,0,0,0
N257670,yes,Female,38,CAT 100,4,BS210,843.599999,15,126.5399999,83.400001,5,4.17000005,F,F,F,F,0,0,0,0
N279650,yes,Female,58,Play 300,5,BS210,315,25,78.75,338.7,2,6.774,F,F,F,F,0,0,0,0
N352490,yes,Male,60,CAT 100,0,CAS30,398.400001,15,59.76000015,301.500001,5,15.07500005,F,F,F,F,0,0,0,0
N151710,yes,Female,28,CAT 200,0,ASAD90,1030.200001,10,103.0200001,58.5,5,2.925,T,T,T,T,13,18,34,36
N332950,yes,Male,23,CAT 50,2,S50,148.2,15,22.23,89.099999,5,4.45499995,F,F,F,F,0,0,0,0
N194840,yes,Male,16,CAT 200,2,ASAD90,2436,10,243.6,134.7,5,6.735,F,F,F,F,0,0,0,0
N158750,yes,Male,30,Play 300,0,S50,393.6,25,98.4,407.1,2,8.142,F,F,F,F,0,0,0,0
N201910,yes,Male,21,CAT 200,0,ASAD90,1269.6,10,126.96,179.4,5,8.97,T,T,T,T,10,16,29,43
N302650,yes,Female,15,CAT 100,0,CAS30,487.8,15,73.17,31.2,5,1.56,F,F,F,F,0,0,0,0
N345530,yes,Male,17,CAT 100,7,BS110,387.6,15,58.14,307.2,5,15.36,F,F,F,F,0,0,0,0
N242070,yes,Male,45,Play 300,0,S50,455.4,25,113.85,456.299999,2,9.12599998,F,F,F,F,0,0,0,0
N182470,yes,Male,24,CAT 200,5,ASAD170,1122.6,10,112.26,32.4,5,1.62,F,T,T,F,0,17,31,0
N112020,yes,Male,50,CAT 200,9,S80,1652.399999,10,165.2399999,138.3,5,6.915,T,T,T,T,8,19,27,43
N271220,yes,Female,22,Play 100,1,S80,110.400001,25,27.60000025,467.400001,5,23.37000005,F,F,F,F,0,0,0,0
N248590,yes,Female,24,Play 100,2,BS110,157.8,25,39.45,211.2,5,10.56,T,F,T,T,12,0,29,37
N180670,yes,Male,12,CAT 200,0,ASAD90,946.8,10,94.68,374.4,5,18.72,F,F,F,F,0,0,0,0
N300790,yes,Male,27,CAT 100,1,S50,613.799999,15,92.06999985,53.7,5,2.685,T,F,F,T,8,0,0,40
N113400,yes,Female,49,CAT 200,2,S50,1333.200001,10,133.3200001,443.1,5,22.155,F,T,T,T,0,26,30,43
N290950,yes,Male,33,CAT 100,1,CAS30,331.8,15,49.77,211.8,5,10.59,F,T,F,F,0,20,0,0
N395760,yes,Female,51,Play 300,10,WC95,216,25,54,577.8,2,11.556,T,T,F,T,8,23,0,38
N171830,yes,Female,15,CAT 200,2,ASAD90,599.400001,10,59.9400001,486.300001,5,24.31500005,T,T,T,T,8,17,24,38
N168730,yes,Female,15,CAT 100,0,ASAD170,778.200001,15,116.7300002,67.200001,5,3.36000005,T,T,T,F,13,15,31,0
N229350,yes,Male,18,Play 100,1,S50,111.599999,25,27.89999975,122.400001,5,6.12000005,F,F,F,F,0,0,0,0
N206170,yes,Male,17,Play 300,0,ASAD170,526.800001,25,131.7000003,544.500001,2,10.89000002,T,T,T,T,13,21,27,44
N416380,yes,Female,18,Play 300,13,SOP20,179.400001,25,44.85000025,697.500001,2,13.95000002,F,F,F,F,0,0,0,0
N241500,yes,Male,27,Play 100,2,BS110,62.4,25,15.6,447,5,22.35,T,T,F,T,12,15,0,39
N179800,yes,Female,15,CAT 200,0,S50,1164,10,116.4,311.1,5,15.555,T,T,T,T,5,21,31,42
N363640,yes,Male,19,CAT 200,11,CAS30,709.799999,10,70.9799999,387.9,5,19.395,T,F,T,T,14,0,24,36
N405990,yes,Female,35,CAT 200,14,BS110,1092,10,109.2,815.400001,5,40.77000005,T,T,T,F,7,16,27,0
N246590,yes,Female,27,CAT 200,1,BS110,1057.8,10,105.78,27.9,5,1.395,F,T,T,T,0,21,31,42
N208160,yes,Female,19,Play 300,5,ASAD90,417.6,25,104.4,527.1,2,10.542,F,T,T,T,0,19,29,43
N265300,yes,Male,29,Play 100,8,S80,301.2,25,75.3,374.1,5,18.705,F,F,F,T,0,0,0,42
N354890,yes,Female,31,CAT 200,2,WC95,1406.4,10,140.64,636.900001,5,31.84500005,F,T,F,T,0,17,0,38
N127110,yes,Female,40,CAT 200,2,ASAD90,1411.2,10,141.12,113.4,5,5.67,F,F,F,F,0,0,0,0
N351510,yes,Male,17,CAT 100,2,CAS30,510.600001,15,76.59000015,233.7,5,11.685,T,F,T,T,13,0,25,45
N198580,yes,Male,15,CAT 200,2,S50,904.8,10,90.48,485.1,5,24.255,F,T,T,F,0,17,31,0
N224000,yes,Female,35,Play 100,11,S50,39,25,9.75,196.8,5,9.84,F,F,F,F,0,0,0,0
N319580,yes,Female,20,CAT 200,9,WC95,1106.4,10,110.64,726.6,5,36.33,F,T,T,F,0,22,29,0
N416030,yes,Female,33,Play 300,15,BS110,393.6,25,98.4,373.5,2,7.47,T,T,T,T,6,18,30,39
N380450,yes,Female,25,Play 100,0,WC95,124.8,25,31.2,490.5,5,24.525,F,F,F,F,0,0,0,0
N223100,yes,Male,31,Play 100,9,S50,12.600001,25,3.15000025,358.199999,5,17.90999995,F,F,F,F,0,0,0,0
N352480,yes,Female,26,CAT 100,1,CAS30,634.8,15,95.22,155.700001,5,7.78500005,F,F,F,F,0,0,0,0
N349130,yes,Female,29,CAT 100,0,BS110,430.2,15,64.53,189.899999,5,9.49499995,F,F,F,F,0,0,0,0
N357970,yes,Male,40,CAT 200,1,S50,1942.8,10,194.28,268.5,5,13.425,T,F,F,F,8,0,0,0
N284210,yes,Male,20,CAT 100,5,S50,505.800001,15,75.87000015,175.500001,5,8.77500005,F,F,F,F,0,0,0,0
N170000,yes,Female,24,CAT 100,2,ASAD170,678.6,15,101.79,186.3,5,9.315,F,F,F,F,0,0,0,0
N331500,yes,Female,34,CAT 50,2,WC95,258,15,38.7,171.6,5,8.58,F,F,F,F,0,0,0,0
N215600,yes,Female,31,Play 100,2,BS110,212.400001,25,53.10000025,219.900001,5,10.99500005,T,T,F,T,12,20,0,37
N247320,yes,Female,40,CAT 200,6,BS110,882.6,10,88.26,176.7,5,8.835,F,F,F,F,0,0,0,0
N306260,yes,Male,24,CAT 200,1,CAS30,691.8,10,69.18,463.2,5,23.16,F,F,F,F,0,0,0,0
N326220,yes,Female,12,CAT 200,1,CAS30,1025.4,10,102.54,500.7,5,25.035,F,F,F,F,0,0,0,0
N284990,yes,Female,21,CAT 100,5,BS110,376.200001,15,56.43000015,230.099999,5,11.50499995,F,F,F,F,0,0,0,0
N410720,yes,Female,21,CAT 50,13,SOP20,307.2,15,46.08,103.8,5,5.19,T,T,T,F,6,13,29,0
N292120,yes,Female,15,CAT 100,5,BS110,279.6,15,41.94,205.800001,5,10.29000005,F,T,F,F,0,27,0,0
N371050,yes,Male,31,CAT 200,0,CAS30,1351.8,10,135.18,8.4,5,0.42,T,T,T,T,6,17,27,39
N226920,yes,Male,29,Play 100,11,S50,91.2,25,22.8,88.8,5,4.44,F,T,F,F,0,20,0,0
N120410,yes,Male,37,CAT 200,0,ASAD90,1440.599999,10,144.0599999,139.2,5,6.96,F,F,F,F,0,0,0,0
N219020,yes,Female,60,Play 100,0,S50,111.600001,25,27.90000025,89.700001,5,4.48500005,F,T,T,F,0,22,28,0
N288380,yes,Female,37,CAT 100,2,CAS30,300.6,15,45.09,248.4,5,12.42,F,F,F,F,0,0,0,0
N387630,yes,Male,23,Play 300,1,S80,407.400001,25,101.8500003,518.400001,2,10.36800002,F,T,T,T,0,20,28,45
N140030,yes,Female,36,CAT 200,1,ASAD170,576,10,57.6,366.3,5,18.315,T,T,F,T,12,19,0,41
N365290,yes,Male,37,CAT 200,2,CAS30,985.2,10,98.52,166.500001,5,8.32500005,T,T,T,T,11,19,30,42
N337840,yes,Female,31,CAT 100,1,CAS30,339,15,50.85,109.2,5,5.46,F,F,F,F,0,0,0,0
N164380,yes,Female,33,Play 300,2,ASAD170,82.800001,25,20.70000025,797.700001,2,15.95400002,T,T,T,F,9,21,32,0
N382830,yes,Female,24,Play 100,2,WC95,239.399999,25,59.84999975,204,5,10.2,F,F,F,F,0,0,0,0
N270680,yes,Female,50,Play 100,0,BS210,285.6,25,71.4,273.6,5,13.68,F,F,F,F,0,0,0,0
N306670,yes,Female,24,CAT 200,0,CAS30,747,10,74.7,219,5,10.95,F,T,T,T,0,21,29,40
N265890,yes,Female,19,Play 100,1,BS210,117,25,29.25,327,5,16.35,T,T,T,F,12,24,30,0
N238710,yes,Male,22,CAT 50,11,S50,264.599999,15,39.68999985,145.500001,5,7.27500005,T,F,F,T,7,0,0,39
N392260,yes,Female,43,Play 300,1,WC95,329.400001,25,82.35000025,402.900001,2,8.05800002,F,F,F,F,0,0,0,0
N198480,yes,Female,16,CAT 200,0,ASAD170,828.6,10,82.86,249.6,5,12.48,F,F,F,T,0,0,0,45
N347530,yes,Female,45,CAT 100,2,CAS30,353.400001,15,53.01000015,201.3,5,10.065,F,F,T,F,0,0,28,0
N104350,yes,Female,31,CAT 100,2,ASAD90,595.200001,15,89.28000015,177.900001,5,8.89500005,F,F,F,T,0,0,0,36
N339940,yes,Female,28,CAT 100,6,CAS30,547.8,15,82.17,60.599999,5,3.02999995,F,F,F,F,0,0,0,0
N361690,yes,Female,15,CAT 200,0,BS110,1569,10,156.9,147.6,5,7.38,T,T,T,T,11,19,26,42
N175750,yes,Male,14,CAT 200,5,ASAD170,1050.600001,10,105.0600001,213.9,5,10.695,F,F,F,F,0,0,0,0
N311720,yes,Male,19,CAT 200,0,BS110,1383.6,10,138.36,599.4,5,29.97,F,T,F,F,0,21,0,0
